league,season,matchId,goalsFor,goalsAgainst,totalGoalsBeforeAvg,totalGoalsAgainstBeforeAvg,opponentTotalGoalsBeforeAvg,opponentTotalGoalsAgainstBeforeAvg
bl2,2010,10549,0,2,1.1176470588235294,1.6470588235294117,2,0.9411764705882353
bl2,2010,10554,1,1,1.0555555555555556,1.6666666666666667,1.7777777777777777,0.9444444444444444
bl2,2010,10567,1,1,1.0526315789473684,1.631578947368421,0.7894736842105263,1.8421052631578947
bl2,2010,10572,1,0,1.05,1.6,0.75,2.1
bl2,2010,10586,1,3,1.0476190476190477,1.5238095238095237,1.2380952380952381,1.1428571428571428
bl2,2010,10594,0,2,1.0454545454545454,1.5909090909090908,1.4545454545454546,0.8181818181818182
bl2,2010,10607,4,1,1,1.608695652173913,1.3043478260869565,2.130434782608696
bl2,2010,10640,2,1,1.1851851851851851,1.5185185185185186,1.962962962962963,1.4074074074074074
bl2,2010,10660,3,0,1.206896551724138,1.4827586206896552,1.3793103448275863,1.0344827586206897
bl2,2010,10670,1,1,1.2666666666666666,1.4333333333333333,1.0666666666666667,1.2
bl2,2010,10677,0,0,1.2580645161290323,1.4193548387096775,1.2258064516129032,1.1290322580645162
bl2,2010,10688,1,1,1.21875,1.375,1.46875,1
bl2,2010,10697,0,1,1.2121212121212122,1.3636363636363635,1.1818181818181819,1.878787878787879
bl2,2010,10470,0,2,2.375,1.625,1.625,2.25
bl2,2010,10474,2,1,2.111111111111111,1.6666666666666667,1.2222222222222223,1.3333333333333333
bl2,2010,10492,0,0,2.090909090909091,1.5454545454545454,1.5454545454545454,1
bl2,2010,10501,2,2,1.9166666666666667,1.4166666666666667,1.9166666666666667,0.8333333333333334
bl2,2010,10515,6,0,1.9230769230769231,1.4615384615384615,1.3846153846153846,0.6923076923076923
bl2,2010,10517,0,4,2.2142857142857144,1.3571428571428572,1.9285714285714286,1
bl2,2010,10528,0,0,2.066666666666667,1.5333333333333334,1,1.4
bl2,2010,10540,4,0,1.9375,1.4375,0.875,1.5
bl2,2010,10546,1,3,2.0588235294117645,1.3529411764705883,0.8235294117647058,1.0588235294117647
bl2,2010,10555,2,1,2,1.4444444444444444,0.7222222222222222,2.0555555555555554
bl2,2010,10566,0,1,2,1.4210526315789473,1.3157894736842106,2.0526315789473686
bl2,2010,10587,1,3,1.9523809523809523,1.4761904761904763,1.380952380952381,0.8095238095238095
bl2,2010,10624,2,0,2.04,1.48,1.36,1.84
bl2,2010,10628,0,1,2.0384615384615383,1.4230769230769231,1.4615384615384615,1.0769230769230769
bl2,2010,10646,0,4,1.9285714285714286,1.4285714285714286,1.3214285714285714,1.0357142857142858
bl2,2010,10655,3,1,1.8620689655172413,1.5172413793103448,1.5172413793103448,1.0344827586206897
bl2,2010,10665,2,1,1.9,1.5,1.2333333333333334,1.1
bl2,2010,10671,1,1,1.903225806451613,1.4838709677419355,1.7419354838709677,0.7419354838709677
bl2,2010,10682,2,4,1.875,1.46875,1.03125,1.25
bl2,2010,10696,3,1,1.878787878787879,1.5454545454545454,0.8787878787878788,1.878787878787879
bl2,2010,10448,2,0,1.5,0.8333333333333334,1.3333333333333333,1.5
bl2,2010,10457,3,0,1.5714285714285714,0.7142857142857143,1.8571428571428572,2.142857142857143
bl2,2010,10478,1,2,1.5555555555555556,0.7777777777777778,1.3333333333333333,0.6666666666666666
bl2,2010,10483,0,2,1.5,0.9,1.9,0.8
bl2,2010,10494,1,1,1.3636363636363635,1,1.8181818181818181,1
bl2,2010,10516,1,0,1.5384615384615385,0.9230769230769231,1.5384615384615385,1.0769230769230769
bl2,2010,10524,4,1,1.5,0.8571428571428571,0.7142857142857143,2
bl2,2010,10532,0,0,1.6666666666666667,0.8666666666666667,0.9333333333333333,1.6
bl2,2010,10535,0,1,1.5625,0.8125,0.8125,1.125
bl2,2010,10548,1,1,1.4705882352941178,0.8235294117647058,1.2941176470588236,2
bl2,2010,10560,1,0,1.4444444444444444,0.8333333333333334,1.1111111111111112,1.2777777777777777
bl2,2010,10606,1,1,1.4782608695652173,0.782608695652174,1.434782608695652,1.0869565217391304
bl2,2010,10612,2,0,1.4583333333333333,0.7916666666666666,1.4166666666666667,1.8333333333333333
bl2,2010,10632,0,0,1.4230769230769231,0.8076923076923077,1.1923076923076923,1.0769230769230769
bl2,2010,10637,2,1,1.3703703703703705,0.7777777777777778,1.4814814814814814,0.9629629629629629
bl2,2010,10650,0,0,1.3928571428571428,0.7857142857142857,1.8571428571428572,0.75
bl2,2010,10667,0,3,1.3666666666666667,0.7333333333333333,1.4,1.0333333333333334
bl2,2010,10678,1,0,1.3225806451612903,0.8064516129032258,0.8064516129032258,2
bl2,2010,10684,4,1,1.3125,0.78125,0.875,1.8125
bl2,2010,10689,1,1,1.393939393939394,0.7878787878787878,1.4545454545454546,1.1515151515151516
bl2,2010,10441,0,1,2.2,2.2,1.6,1
bl2,2010,10452,2,3,1.8333333333333333,2,0.3333333333333333,1.8333333333333333
bl2,2010,10488,0,0,1.6,2,1.4,2.6
bl2,2010,10491,1,2,1.4545454545454546,1.8181818181818181,0.7272727272727273,2
bl2,2010,10529,1,2,1.4666666666666666,1.8666666666666667,1.2,1.3333333333333333
bl2,2010,10552,1,4,1.4705882352941178,1.8235294117647058,1.6470588235294117,0.9411764705882353
bl2,2010,10557,0,1,1.4444444444444444,1.9444444444444444,1.2777777777777777,1.1111111111111112
bl2,2010,10570,1,0,1.368421052631579,1.894736842105263,1.1111111111111112,1.1111111111111112
bl2,2010,10577,0,2,1.35,1.8,1.85,0.9
bl2,2010,10589,3,3,1.2857142857142858,1.8095238095238095,1.0476190476190477,1.2857142857142858
bl2,2010,10598,3,1,1.3636363636363635,1.8636363636363635,0.8636363636363636,1.7272727272727273
bl2,2010,10604,1,2,1.434782608695652,1.826086956521739,1.2608695652173914,1.173913043478261
bl2,2010,10642,2,2,1.2962962962962963,1.8888888888888888,1.3333333333333333,2.2222222222222223
bl2,2010,10645,0,0,1.3214285714285714,1.8928571428571428,0.7857142857142857,2.0357142857142856
bl2,2010,10687,1,3,1.1875,1.84375,1.34375,1.03125
bl2,2010,10436,1,0,1.4,1.8,0.4,2
bl2,2010,10456,2,0,1.1428571428571428,1.5714285714285714,1.7142857142857142,2.4285714285714284
bl2,2010,10525,1,0,1.2142857142857142,1.4285714285714286,1.0714285714285714,1.4285714285714286
bl2,2010,10536,1,0,1.25,1.3125,1.75,0.9375
bl2,2010,10547,3,1,1.2352941176470589,1.2352941176470589,1.2941176470588236,1
bl2,2010,10558,2,0,1.3333333333333333,1.2222222222222223,1.1764705882352942,1.0588235294117647
bl2,2010,10565,1,0,1.368421052631579,1.1578947368421053,1.9473684210526316,0.8947368421052632
bl2,2010,10579,2,1,1.35,1.1,0.8,1.8
bl2,2010,10583,2,2,1.380952380952381,1.0952380952380953,0.7142857142857143,2.0476190476190474
bl2,2010,10590,2,0,1.4090909090909092,1.1363636363636365,1.3181818181818181,1.1363636363636365
bl2,2010,10610,1,1,1.4166666666666667,1.0833333333333333,1.2916666666666667,2.2083333333333335
bl2,2010,10679,3,0,1.2903225806451613,1.064516129032258,1.064516129032258,1.1935483870967742
bl2,2010,10690,3,1,1.393939393939394,1.0303030303030303,1.5757575757575757,1.0606060606060606
bl2,2010,10439,1,2,1.8,0.8,1.6,1.4
bl2,2010,10453,2,3,1.6666666666666667,1,1,0.5
bl2,2010,10461,0,1,1.7142857142857142,1.2857142857142858,0.7142857142857143,1.8571428571428572
bl2,2010,10464,2,1,1.5,1.25,1,1.625
bl2,2010,10480,3,0,1.5555555555555556,1.2222222222222223,1,1.1111111111111112
bl2,2010,10481,3,0,1.7,1.1,0.8,1.9
bl2,2010,10499,3,1,1.75,1,1.25,2.25
bl2,2010,10582,0,0,1.8571428571428572,0.8571428571428571,1.7619047619047619,0.9523809523809523
bl2,2010,10597,2,0,1.7727272727272727,0.8181818181818182,1.1818181818181819,1.0454545454545454
bl2,2010,10605,2,1,1.7826086956521738,0.782608695652174,1.2173913043478262,1.0869565217391304
bl2,2010,10611,5,2,1.7916666666666667,0.7916666666666666,1.2916666666666667,1.1666666666666667
bl2,2010,10618,0,0,1.92,0.84,1.04,1.24
bl2,2010,10634,2,0,1.8461538461538463,0.8076923076923077,0.8461538461538461,1.6923076923076923
bl2,2010,10635,2,0,1.8518518518518519,0.7777777777777778,0.8148148148148148,2.037037037037037
bl2,2010,10653,1,0,1.793103448275862,0.7241379310344828,1.3448275862068966,2.1724137931034484
bl2,2010,10437,1,0,1,0.6,1,2
bl2,2010,10458,1,1,1.2857142857142858,0.7142857142857143,1,1.7142857142857142
bl2,2010,10471,2,0,1.25,0.75,1.125,1
bl2,2010,10489,1,0,1.4,0.7,0.7,1.6
bl2,2010,10493,1,1,1.3636363636363635,0.6363636363636364,1.2727272727272727,2.3636363636363638
bl2,2010,10578,1,3,1.15,1.1,1.7,0.95
bl2,2010,10584,1,0,1.1428571428571428,1.1904761904761905,1.2380952380952381,1.0476190476190477
bl2,2010,10591,3,0,1.1363636363636365,1.1363636363636365,0.7727272727272727,2.0454545454545454
bl2,2010,10614,0,0,1.2083333333333333,1.125,1.0833333333333333,1.2916666666666667
bl2,2010,10625,2,1,1.16,1.08,0.84,1.68
bl2,2010,10643,0,3,1.1481481481481481,1.037037037037037,1.2222222222222223,1.2592592592592593
bl2,2010,10648,1,1,1.1071428571428572,1.1071428571428572,1.3571428571428572,2.2142857142857144
bl2,2010,10447,0,3,1.5,0.8333333333333334,1.6666666666666667,1
bl2,2010,10460,0,0,1.2857142857142858,1.1428571428571428,1.5714285714285714,1.1428571428571428
bl2,2010,10487,1,2,0.9,1.3,1.1,1.6
bl2,2010,10490,0,3,0.9090909090909091,1.3636363636363635,0.6363636363636364,1.5454545454545454
bl2,2010,10506,3,0,0.8333333333333334,1.5,0.8333333333333334,1.9166666666666667
bl2,2010,10511,0,4,1,1.3846153846153846,1.2307692307692308,2.3076923076923075
bl2,2010,10601,0,0,0.8695652173913043,1.7826086956521738,1.608695652173913,0.9130434782608695
bl2,2010,10616,1,1,0.8333333333333334,1.7083333333333333,1.125,1.0416666666666667
bl2,2010,10641,0,2,0.8148148148148148,1.7037037037037037,1.037037037037037,1.2222222222222223
bl2,2010,10644,1,2,0.7857142857142857,1.7142857142857142,1.2857142857142858,1.2142857142857142
bl2,2010,10658,3,3,0.7931034482758621,1.7241379310344827,0.7586206896551724,1.9655172413793103
bl2,2010,10666,2,1,0.8666666666666667,1.7666666666666666,1.3,2.1333333333333333
bl2,2010,10443,0,2,2,0.8,1,2.2
bl2,2010,10454,3,1,1.8571428571428572,0.8571428571428571,0.8571428571428571,2
bl2,2010,10467,3,0,2,0.875,1.5,2.375
bl2,2010,10472,0,1,2.111111111111111,0.7777777777777778,0.6666666666666666,1.7777777777777777
bl2,2010,10564,1,1,1.736842105263158,0.9473684210526315,1.263157894736842,1.0526315789473684
bl2,2010,10595,0,1,1.6818181818181819,0.9090909090909091,1.1363636363636365,1.3636363636363635
bl2,2010,10608,1,2,1.5416666666666667,0.875,0.75,2.0416666666666665
bl2,2010,10621,1,3,1.52,0.92,1.28,2.16
bl2,2010,10626,1,0,1.5,1,1.2692307692307692,1.2692307692307692
bl2,2010,10449,0,1,1.1666666666666667,1.8333333333333333,1.6666666666666667,1.3333333333333333
bl2,2010,10473,2,1,1,1.6666666666666667,0.7777777777777778,1.8888888888888888
bl2,2010,10505,1,0,1.1666666666666667,1.5833333333333333,0.8333333333333334,1.4166666666666667
bl2,2010,10539,3,1,0.9375,1.3125,1.3125,1.9375
bl2,2010,10602,0,1,1.1304347826086956,1.3043478260869565,1.1304347826086956,1.0869565217391304
bl2,2010,10627,2,2,1,1.1923076923076923,0.7692307692307693,2.0384615384615383
bl2,2010,10657,0,3,1.103448275862069,1.1379310344827587,1.3103448275862069,1.206896551724138
bl2,2010,10695,2,3,1.121212121212121,1.2727272727272727,1.303030303030303,2.121212121212121
bl2,2010,10469,0,0,0.875,2.125,1.375,1
bl2,2010,10510,0,2,0.7692307692307693,2,0.7692307692307693,1.3846153846153846
bl2,2010,10530,0,1,0.7333333333333333,2.1333333333333333,1.3333333333333333,2.066666666666667
bl2,2010,10623,0,3,0.8,2,1.12,1.04
bl2,2010,10664,0,2,0.8333333333333334,2,1.3666666666666667,1.1666666666666667
bl2,2010,10683,2,1,0.78125,1.96875,1.3125,2.125
bl2,2010,10476,4,2,1.2222222222222223,0.8888888888888888,1.3333333333333333,2.4444444444444446
bl2,2010,10571,1,1,1.25,1.05,1.25,1.15
bl2,2010,10630,5,1,1.1923076923076923,1,1.3461538461538463,2.1153846153846154
bl2,2010,10518,0,1,1.4285714285714286,2.142857142857143,0.8571428571428571,1.2857142857142858
bl2,2010,10672,2,2,1.2903225806451613,2.129032258064516,1.3870967741935485,1.1290322580645162
bl2,2011,14363,0,0,1.6,1.4,0.4,1.4
bl2,2011,14372,3,3,1.3333333333333333,1.1666666666666667,2,0.6666666666666666
bl2,2011,14388,1,3,1.5714285714285714,1.4285714285714286,1.4285714285714286,0.8571428571428571
bl2,2011,14396,2,4,1.5,1.625,2.375,1
bl2,2011,14404,1,4,1.5555555555555556,1.8888888888888888,2,1.1111111111111112
bl2,2011,14414,1,0,1.5,2.1,1.1,1.4
bl2,2011,14420,0,2,1.4545454545454546,1.9090909090909092,2.090909090909091,0.6363636363636364
bl2,2011,14433,1,1,1.3333333333333333,1.9166666666666667,0.5833333333333334,1.1666666666666667
bl2,2011,14437,0,2,1.3076923076923077,1.8461538461538463,1.3076923076923077,0.6923076923076923
bl2,2011,14445,1,0,1.2142857142857142,1.8571428571428572,1.1428571428571428,1.6428571428571428
bl2,2011,14455,0,0,1.2,1.7333333333333334,1.2666666666666666,2.466666666666667
bl2,2011,14467,0,1,1.125,1.625,1.5625,1.5
bl2,2011,14479,1,2,1.0588235294117647,1.588235294117647,1.7058823529411764,1.8235294117647058
bl2,2011,14483,1,1,1.0555555555555556,1.6111111111111112,1.2777777777777777,1.4444444444444444
bl2,2011,14492,0,2,1.0526315789473684,1.5789473684210527,2.1052631578947367,1.4736842105263157
bl2,2011,14526,1,1,1,1.6,0.95,1.35
bl2,2011,14540,0,2,1,1.5714285714285714,1,2.0952380952380953
bl2,2011,14552,2,0,0.9545454545454546,1.5909090909090908,0.8571428571428571,1.619047619047619
bl2,2011,14559,0,1,1,1.5217391304347827,2.260869565217391,1.1304347826086956
bl2,2011,14570,1,1,0.9583333333333334,1.5,1.25,1.125
bl2,2011,14579,1,1,0.96,1.48,2.16,1
bl2,2011,14586,0,0,0.9615384615384616,1.4615384615384615,1.7307692307692308,1.0384615384615385
bl2,2011,14597,1,1,0.9259259259259259,1.4074074074074074,1.1851851851851851,1.8888888888888888
bl2,2011,14605,0,3,0.9285714285714286,1.3928571428571428,2.2857142857142856,0.7857142857142857
bl2,2011,14616,0,1,0.896551724137931,1.4482758620689655,0.9310344827586207,1.6551724137931034
bl2,2011,14627,1,3,0.8666666666666667,1.4333333333333333,1.5666666666666667,1.1333333333333333
bl2,2011,14633,1,1,0.8709677419354839,1.4838709677419355,1.1935483870967742,1.6774193548387097
bl2,2011,14647,0,1,0.875,1.46875,1.28125,1.71875
bl2,2011,14651,2,1,0.8484848484848485,1.4545454545454546,1.6363636363636365,1.696969696969697
bl2,2011,14368,4,0,0.4,1.4,1.4,1.8
bl2,2011,14376,1,1,1,1.1666666666666667,0.3333333333333333,1.1666666666666667
bl2,2011,14384,0,4,1,1.1428571428571428,2.5714285714285716,1.7142857142857142
bl2,2011,14391,1,1,0.875,1.5,1.625,0.875
bl2,2011,14399,3,1,0.8888888888888888,1.4444444444444444,0.1111111111111111,1.1111111111111112
bl2,2011,14418,1,2,1,1.3636363636363635,2.090909090909091,1.2727272727272727
bl2,2011,14431,2,5,1,1.4166666666666667,2.4166666666666665,1
bl2,2011,14441,0,0,1.0769230769230769,1.6923076923076923,0.6153846153846154,1.1538461538461537
bl2,2011,14446,0,4,1,1.5714285714285714,2,0.8571428571428571
bl2,2011,14458,2,2,0.9333333333333333,1.7333333333333334,1.4,0.6666666666666666
bl2,2011,14470,2,2,1,1.75,1.6875,1.8125
bl2,2011,14476,0,4,1.0588235294117647,1.7647058823529411,1.5294117647058822,1.411764705882353
bl2,2011,14485,0,2,1,1.8888888888888888,1.2777777777777777,1.6111111111111112
bl2,2011,14491,2,1,0.9473684210526315,1.894736842105263,1.263157894736842,1.4210526315789473
bl2,2011,14529,1,1,1,1.85,1.1,2
bl2,2011,14532,1,6,1,1.8095238095238095,2.0952380952380953,1
bl2,2011,14556,2,1,1,2,1.0454545454545454,2
bl2,2011,14561,3,4,1.0434782608695652,1.9565217391304348,0.8181818181818182,1.6363636363636365
bl2,2011,14574,3,1,1.125,2.0416666666666665,2,1.3043478260869565
bl2,2011,14585,0,0,1.2,2,1.24,1.12
bl2,2011,14592,2,1,1.1538461538461537,1.9230769230769231,0.8076923076923077,1.3461538461538463
bl2,2011,14609,3,3,1.1785714285714286,1.8571428571428572,1.6071428571428572,0.9642857142857143
bl2,2011,14617,0,1,1.2413793103448276,1.896551724137931,1.9655172413793103,1
bl2,2011,14629,5,0,1.2,1.8666666666666667,0.9333333333333333,1.6
bl2,2011,14637,1,1,1.3225806451612903,1.8064516129032258,2.225806451612903,0.7419354838709677
bl2,2011,14646,0,1,1.3125,1.78125,1.5625,1.15625
bl2,2011,14654,1,1,1.2727272727272727,1.7575757575757576,1.4848484848484849,1.5454545454545454
bl2,2011,14362,4,1,2.2,0.6,0.6,1.2
bl2,2011,14371,2,1,2.5,0.6666666666666666,1.1666666666666667,1.1666666666666667
bl2,2011,14385,0,0,2.4285714285714284,0.7142857142857143,0.14285714285714285,1.1428571428571428
bl2,2011,14395,2,0,2.125,0.625,2.75,1.5
bl2,2011,14401,2,2,2.111111111111111,0.5555555555555556,1.1111111111111112,2.2222222222222223
bl2,2011,14410,2,0,2.1,0.7,0.9,1.4
bl2,2011,14427,1,3,2.0833333333333335,0.5833333333333334,1.25,1
bl2,2011,14435,2,2,2,0.7692307692307693,2.076923076923077,1.1538461538461537
bl2,2011,14456,1,2,2.1333333333333333,0.8,2.4,1
bl2,2011,14464,3,0,2.0625,0.875,0.6875,1.4375
bl2,2011,14471,0,0,2.1176470588235294,0.8235294117647058,2.411764705882353,1
bl2,2011,14481,5,0,2,0.7777777777777778,1.6666666666666667,1.3333333333333333
bl2,2011,14497,1,3,2.1578947368421053,0.7368421052631579,1.736842105263158,1.7894736842105263
bl2,2011,14524,5,1,2.1,0.85,1.6,0.85
bl2,2011,14539,0,0,2.238095238095238,0.8571428571428571,1.0952380952380953,1.9523809523809523
bl2,2011,14551,6,2,2.1363636363636362,0.8181818181818182,1.4545454545454546,1.5454545454545454
bl2,2011,14562,2,0,2.3043478260869565,0.8695652173913043,1.173913043478261,1.565217391304348
bl2,2011,14569,1,0,2.2916666666666665,0.8333333333333334,0.8333333333333334,1.2916666666666667
bl2,2011,14581,4,1,2.24,0.8,1.88,1.32
bl2,2011,14588,3,0,2.3076923076923075,0.8076923076923077,1,2.076923076923077
bl2,2011,14596,1,1,2.3333333333333335,0.7777777777777778,0.9629629629629629,1.5925925925925926
bl2,2011,14621,0,0,2.310344827586207,0.7586206896551724,1.1724137931034482,1.0689655172413792
bl2,2011,14624,2,1,2.2333333333333334,0.7333333333333333,1.6666666666666667,1.0333333333333334
bl2,2011,14642,1,1,2.1875,0.75,1.90625,1
bl2,2011,14657,2,2,2.1515151515151514,0.7575757575757576,0.9696969696969697,1.8484848484848484
bl2,2011,14369,0,1,2,0.8,1.8,1.2
bl2,2011,14370,4,2,1.6666666666666667,0.8333333333333334,2.6666666666666665,1.3333333333333333
bl2,2011,14387,2,0,2,1,1.2857142857142858,2.4285714285714284
bl2,2011,14397,2,3,2,0.875,0.625,1.5
bl2,2011,14408,1,3,2.2,1.1,2.4,1.1
bl2,2011,14429,2,0,2.0833333333333335,1.25,1.5,1.5833333333333333
bl2,2011,14451,3,1,2.0714285714285716,1.2142857142857142,0.5714285714285714,1.0714285714285714
bl2,2011,14453,3,1,2.1333333333333333,1.2,1.7333333333333334,1.7333333333333334
bl2,2011,14468,1,1,2.1875,1.1875,1.4375,0.75
bl2,2011,14478,0,1,2.1176470588235294,1.1764705882352942,1.1176470588235294,2.235294117647059
bl2,2011,14480,2,0,2,1.1666666666666667,2.2777777777777777,0.9444444444444444
bl2,2011,14493,1,2,2,1.105263157894737,0.8947368421052632,1.368421052631579
bl2,2011,14523,2,1,1.95,1.15,1.35,1.5
bl2,2011,14535,1,0,1.9523809523809523,1.1428571428571428,1.2857142857142858,1.5714285714285714
bl2,2011,14550,0,0,1.9090909090909092,1.0909090909090908,1.2272727272727273,1.1363636363636365
bl2,2011,14563,1,1,1.826086956521739,1.0434782608695652,2.0454545454545454,1.3181818181818181
bl2,2011,14568,1,0,1.7916666666666667,1.0416666666666667,1,2.125
bl2,2011,14578,1,2,1.76,1,0.92,1.68
bl2,2011,14598,0,0,1.6666666666666667,1,2.074074074074074,1
bl2,2011,14614,2,1,1.6551724137931034,1.0344827586206897,1.5862068965517242,1.6551724137931034
bl2,2011,14631,3,0,1.6451612903225807,1.064516129032258,0.9032258064516129,1.7096774193548387
bl2,2011,14648,0,1,1.6875,1.03125,1.5,1.59375
bl2,2011,14649,5,0,1.6363636363636365,1.0303030303030303,1.5454545454545454,1.121212121212121
bl2,2011,14382,2,4,0.42857142857142855,1.1428571428571428,2.142857142857143,0.8571428571428571
bl2,2011,14407,1,0,0.8888888888888888,1.5555555555555556,0.5555555555555556,1.2222222222222223
bl2,2011,14419,1,1,0.8181818181818182,1.4545454545454546,1.5454545454545454,1.6363636363636365
bl2,2011,14430,0,1,0.8333333333333334,1.4166666666666667,1.3333333333333333,0.75
bl2,2011,14436,1,2,0.7692307692307693,1.3846153846153846,2.4615384615384617,0.8461538461538461
bl2,2011,14452,2,1,0.7857142857142857,1.4285714285714286,1.7857142857142858,1.7142857142857142
bl2,2011,14454,1,2,0.8666666666666667,1.4,1.2,1.4666666666666666
bl2,2011,14463,0,6,0.875,1.4375,1,1.75
bl2,2011,14475,1,1,0.8235294117647058,1.7058823529411764,0.8823529411764706,1.411764705882353
bl2,2011,14482,1,1,0.8333333333333334,1.6666666666666667,1.1111111111111112,2.111111111111111
bl2,2011,14496,1,2,0.8421052631578947,1.631578947368421,1,2.263157894736842
bl2,2011,14534,1,1,0.85,1.65,1.2380952380952381,1.1428571428571428
bl2,2011,14571,1,3,0.9565217391304348,1.6956521739130435,2.125,1
bl2,2011,14525,0,0,0.9583333333333334,1.75,1.9583333333333333,1.375
bl2,2011,14593,1,0,0.9615384615384616,1.6538461538461537,0.9230769230769231,1.7692307692307692
bl2,2011,14607,0,1,0.9642857142857143,1.5714285714285714,1.6071428571428572,1.7142857142857142
bl2,2011,14615,0,2,0.9310344827586207,1.5517241379310345,1.5517241379310345,1.1724137931034482
bl2,2011,14622,0,4,0.9,1.5666666666666667,2.3,1
bl2,2011,14632,1,1,0.8709677419354839,1.6451612903225807,1.5161290322580645,1.6129032258064515
bl2,2011,14643,1,2,0.875,1.625,1.1875,1.375
bl2,2011,14650,2,1,0.8787878787878788,1.6363636363636365,1.2121212121212122,1.606060606060606
bl2,2011,14367,1,3,0.4,0.6,0.4,2
bl2,2011,14377,0,0,0.5,1,1.6666666666666667,1
bl2,2011,14379,1,4,0.42857142857142855,0.8571428571428571,2.142857142857143,1
bl2,2011,14392,1,1,0.5,1.25,1.125,2.375
bl2,2011,14415,2,0,0.5,1.2,2.4,1.8
bl2,2011,14421,0,2,0.6363636363636364,1.0909090909090908,2.4545454545454546,1.0909090909090908
bl2,2011,14461,2,5,0.6,1.2,1.3333333333333333,1.4666666666666666
